timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672320490186,114,GET All Activities,200,OK,Stress Test 1-7,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,114,0,0
1672320490181,119,GET All Activities,200,OK,Stress Test 1-55,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,119,0,0
1672320490151,149,GET All Activities,200,OK,Stress Test 1-51,text,true,,3079,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,148,0,0
1672320490178,122,GET All Activities,200,OK,Stress Test 1-49,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,121,0,0
1672320490182,118,GET All Activities,200,OK,Stress Test 1-42,text,true,,3079,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,118,0,0
1672320490222,78,GET All Activities,200,OK,Stress Test 1-84,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,78,0,0
1672320490182,118,GET All Activities,200,OK,Stress Test 1-85,text,true,,3079,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,118,0,0
1672320490169,136,GET All Activities,200,OK,Stress Test 1-16,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,136,0,0
1672320490168,137,GET All Activities,200,OK,Stress Test 1-9,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,137,0,0
1672320490200,109,GET All Activities,200,OK,Stress Test 1-2,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,109,0,0
1672320490204,105,GET All Activities,200,OK,Stress Test 1-38,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490202,107,GET All Activities,200,OK,Stress Test 1-29,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490207,102,GET All Activities,200,OK,Stress Test 1-89,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320490207,102,GET All Activities,200,OK,Stress Test 1-88,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320490204,105,GET All Activities,200,OK,Stress Test 1-13,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490204,106,GET All Activities,200,OK,Stress Test 1-64,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490203,108,GET All Activities,200,OK,Stress Test 1-67,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490215,100,GET All Activities,200,OK,Stress Test 1-60,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,99,0,0
1672320490214,101,GET All Activities,200,OK,Stress Test 1-76,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,101,0,0
1672320490203,113,GET All Activities,200,OK,Stress Test 1-25,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,113,0,0
1672320490209,107,GET All Activities,200,OK,Stress Test 1-69,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490259,58,GET All Activities,200,OK,Stress Test 1-71,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,58,0,0
1672320489848,469,GET All Activities,200,OK,Stress Test 1-98,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,469,0,368
1672320490211,106,GET All Activities,200,OK,Stress Test 1-83,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320490211,107,GET All Activities,200,OK,Stress Test 1-12,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490222,98,GET All Activities,200,OK,Stress Test 1-39,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490218,103,GET All Activities,200,OK,Stress Test 1-33,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320490220,101,GET All Activities,200,OK,Stress Test 1-20,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,101,0,0
1672320490231,96,GET All Activities,200,OK,Stress Test 1-34,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,96,0,0
1672320490233,100,GET All Activities,200,OK,Stress Test 1-65,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,100,0,0
1672320490234,99,GET All Activities,200,OK,Stress Test 1-43,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,99,0,0
1672320489866,468,GET All Activities,200,OK,Stress Test 1-99,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,468,0,354
1672320490230,104,GET All Activities,200,OK,Stress Test 1-30,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490232,102,GET All Activities,200,OK,Stress Test 1-74,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320490222,113,GET All Activities,200,OK,Stress Test 1-87,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,113,0,0
1672320490223,112,GET All Activities,200,OK,Stress Test 1-24,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,112,0,0
1672320490263,72,GET All Activities,200,OK,Stress Test 1-53,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,72,0,0
1672320490267,69,GET All Activities,200,OK,Stress Test 1-72,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,68,0,0
1672320490267,71,GET All Activities,200,OK,Stress Test 1-63,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,71,0,0
1672320490265,73,GET All Activities,200,OK,Stress Test 1-11,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,73,0,0
1672320490241,98,GET All Activities,200,OK,Stress Test 1-27,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490239,101,GET All Activities,200,OK,Stress Test 1-86,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,101,0,0
1672320490244,98,GET All Activities,200,OK,Stress Test 1-56,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490247,95,GET All Activities,200,OK,Stress Test 1-75,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,95,0,0
1672320490248,94,GET All Activities,200,OK,Stress Test 1-44,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,94,0,0
1672320490248,95,GET All Activities,200,OK,Stress Test 1-22,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,95,0,0
1672320490291,52,GET All Activities,200,OK,Stress Test 1-93,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,52,0,0
1672320490252,98,GET All Activities,200,OK,Stress Test 1-14,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490252,98,GET All Activities,200,OK,Stress Test 1-68,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490253,98,GET All Activities,200,OK,Stress Test 1-73,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,98,0,0
1672320490254,97,GET All Activities,200,OK,Stress Test 1-66,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,97,0,0
1672320490258,104,GET All Activities,200,OK,Stress Test 1-26,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490259,103,GET All Activities,200,OK,Stress Test 1-19,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,103,0,0
1672320490292,70,GET All Activities,200,OK,Stress Test 1-91,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,70,0,0
1672320490262,100,GET All Activities,200,OK,Stress Test 1-78,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,100,0,0
1672320490262,100,GET All Activities,200,OK,Stress Test 1-32,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,100,0,0
1672320490263,99,GET All Activities,200,OK,Stress Test 1-61,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,99,0,0
1672320490263,99,GET All Activities,200,OK,Stress Test 1-36,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,99,0,0
1672320490290,78,GET All Activities,200,OK,Stress Test 1-10,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,78,0,0
1672320490295,75,GET All Activities,200,OK,Stress Test 1-58,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,75,0,0
1672320490317,61,GET All Activities,200,OK,Stress Test 1-71,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,61,0,0
1672320490301,83,GET All Activities,200,OK,Stress Test 1-84,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,83,0,0
1672320490265,119,GET All Activities,200,OK,Stress Test 1-62,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,119,0,0
1672320490285,100,GET All Activities,200,OK,Stress Test 1-3,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,100,0,0
1672320490265,120,GET All Activities,200,OK,Stress Test 1-28,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,120,0,0
1672320490265,120,GET All Activities,200,OK,Stress Test 1-23,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,120,0,0
1672320490338,50,GET All Activities,200,OK,Stress Test 1-63,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,49,0,0
1672320490338,55,GET All Activities,200,OK,Stress Test 1-11,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,55,0,0
1672320490292,104,GET All Activities,200,OK,Stress Test 1-97,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,103,0,0
1672320490336,61,GET All Activities,200,OK,Stress Test 1-72,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,61,0,0
1672320490293,104,GET All Activities,200,OK,Stress Test 1-96,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490293,104,GET All Activities,200,OK,Stress Test 1-82,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490293,105,GET All Activities,200,OK,Stress Test 1-1,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490290,108,GET All Activities,200,OK,Stress Test 1-57,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490293,107,GET All Activities,200,OK,Stress Test 1-80,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490295,105,GET All Activities,200,OK,Stress Test 1-50,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490295,108,GET All Activities,200,OK,Stress Test 1-46,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490300,103,GET All Activities,200,OK,Stress Test 1-42,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,103,0,0
1672320490295,108,GET All Activities,200,OK,Stress Test 1-59,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490292,111,GET All Activities,200,OK,Stress Test 1-15,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490294,110,GET All Activities,200,OK,Stress Test 1-8,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490300,104,GET All Activities,200,OK,Stress Test 1-55,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490295,110,GET All Activities,200,OK,Stress Test 1-70,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490296,109,GET All Activities,200,OK,Stress Test 1-94,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,109,0,0
1672320490296,109,GET All Activities,200,OK,Stress Test 1-92,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,109,0,0
1672320490293,117,GET All Activities,200,OK,Stress Test 1-40,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,117,0,0
1672320490300,110,GET All Activities,200,OK,Stress Test 1-7,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490292,118,GET All Activities,200,OK,Stress Test 1-52,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,118,0,0
1672320490300,110,GET All Activities,200,OK,Stress Test 1-35,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490301,110,GET All Activities,200,OK,Stress Test 1-95,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490300,111,GET All Activities,200,OK,Stress Test 1-81,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490300,111,GET All Activities,200,OK,Stress Test 1-100,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490301,111,GET All Activities,200,OK,Stress Test 1-5,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490306,106,GET All Activities,200,OK,Stress Test 1-9,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320490315,97,GET All Activities,200,OK,Stress Test 1-60,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,97,0,0
1672320490321,92,GET All Activities,200,OK,Stress Test 1-20,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,92,0,0
1672320490321,92,GET All Activities,200,OK,Stress Test 1-33,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,92,0,0
1672320490300,113,GET All Activities,200,OK,Stress Test 1-51,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,113,0,0
1672320490301,114,GET All Activities,200,OK,Stress Test 1-85,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,114,0,0
1672320490362,53,GET All Activities,200,OK,Stress Test 1-91,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,53,0,0
1672320490310,106,GET All Activities,200,OK,Stress Test 1-38,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320490306,110,GET All Activities,200,OK,Stress Test 1-16,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490295,121,GET All Activities,200,OK,Stress Test 1-31,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,121,0,0
1672320490310,108,GET All Activities,200,OK,Stress Test 1-2,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490301,117,GET All Activities,200,OK,Stress Test 1-41,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,117,0,0
1672320490310,109,GET All Activities,200,OK,Stress Test 1-89,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490310,110,GET All Activities,200,OK,Stress Test 1-88,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490310,110,GET All Activities,200,OK,Stress Test 1-64,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,110,0,0
1672320490320,101,GET All Activities,200,OK,Stress Test 1-39,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,101,0,0
1672320490310,111,GET All Activities,200,OK,Stress Test 1-13,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490300,121,GET All Activities,200,OK,Stress Test 1-6,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,121,0,0
1672320490310,111,GET All Activities,200,OK,Stress Test 1-29,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490316,107,GET All Activities,200,OK,Stress Test 1-25,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490316,107,GET All Activities,200,OK,Stress Test 1-69,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490336,88,GET All Activities,200,OK,Stress Test 1-53,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,88,0,0
1672320490319,105,GET All Activities,200,OK,Stress Test 1-12,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490317,108,GET All Activities,200,OK,Stress Test 1-98,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490316,111,GET All Activities,200,OK,Stress Test 1-76,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
1672320490311,116,GET All Activities,200,OK,Stress Test 1-67,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,116,0,0
1672320490343,84,GET All Activities,200,OK,Stress Test 1-93,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,84,0,0
1672320490327,104,GET All Activities,200,OK,Stress Test 1-34,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,103,0,0
1672320490318,114,GET All Activities,200,OK,Stress Test 1-83,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,114,0,0
1672320490378,54,GET All Activities,200,OK,Stress Test 1-71,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,54,0,0
1672320490388,45,GET All Activities,200,OK,Stress Test 1-63,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,45,0,0
1672320490300,138,GET All Activities,200,OK,Stress Test 1-49,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,138,0,0
1672320490301,137,GET All Activities,200,OK,Stress Test 1-77,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,137,0,0
1672320490334,105,GET All Activities,200,OK,Stress Test 1-30,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,105,0,0
1672320490394,49,GET All Activities,200,OK,Stress Test 1-11,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,49,0,0
1672320490370,78,GET All Activities,200,OK,Stress Test 1-58,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,78,0,0
1672320490294,154,GET All Activities,200,OK,Stress Test 1-48,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,154,0,0
1672320490334,114,GET All Activities,200,OK,Stress Test 1-43,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,114,0,0
1672320490339,109,GET All Activities,200,OK,Stress Test 1-27,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,109,0,0
1672320490342,107,GET All Activities,200,OK,Stress Test 1-44,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490291,161,GET All Activities,200,OK,Stress Test 1-4,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,161,0,0
1672320490334,119,GET All Activities,200,OK,Stress Test 1-65,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,119,0,0
1672320490336,117,GET All Activities,200,OK,Stress Test 1-87,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,117,0,0
1672320490334,119,GET All Activities,200,OK,Stress Test 1-99,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,119,0,0
1672320490368,88,GET All Activities,200,OK,Stress Test 1-10,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,88,0,0
1672320490334,122,GET All Activities,200,OK,Stress Test 1-74,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,122,0,0
1672320490397,60,GET All Activities,200,OK,Stress Test 1-72,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,60,0,0
1672320490351,106,GET All Activities,200,OK,Stress Test 1-73,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320490350,107,GET All Activities,200,OK,Stress Test 1-14,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490350,108,GET All Activities,200,OK,Stress Test 1-68,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,108,0,0
1672320490351,107,GET All Activities,200,OK,Stress Test 1-66,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,107,0,0
1672320490342,117,GET All Activities,200,OK,Stress Test 1-56,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,116,0,0
1672320490291,168,GET All Activities,200,OK,Stress Test 1-21,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,168,0,0
1672320490362,98,GET All Activities,200,OK,Stress Test 1-61,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,97,0,0
1672320490384,78,GET All Activities,200,OK,Stress Test 1-84,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,78,0,0
1672320490362,100,GET All Activities,200,OK,Stress Test 1-19,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,100,0,0
1672320489316,1149,GET All Activities,200,OK,Stress Test 1-45,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,1149,0,745
1672320490362,104,GET All Activities,200,OK,Stress Test 1-78,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,104,0,0
1672320490362,106,GET All Activities,200,OK,Stress Test 1-32,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320489236,1232,GET All Activities,200,OK,Stress Test 1-37,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,1232,0,1134
1672320490415,53,GET All Activities,200,OK,Stress Test 1-91,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,53,0,0
1672320490362,106,GET All Activities,200,OK,Stress Test 1-36,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,106,0,0
1672320490362,109,GET All Activities,200,OK,Stress Test 1-26,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,109,0,0
1672320490342,133,GET All Activities,200,OK,Stress Test 1-75,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,133,0,0
1672320490336,139,GET All Activities,200,OK,Stress Test 1-24,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,139,0,0
1672320490343,133,GET All Activities,200,OK,Stress Test 1-22,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,133,0,0
1672320490340,141,GET All Activities,200,OK,Stress Test 1-86,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,141,0,0
1672320489658,823,GET All Activities,200,OK,Stress Test 1-79,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,823,0,390
1672320489338,1145,GET All Activities,200,OK,Stress Test 1-47,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,1145,0,726
1672320490384,102,GET All Activities,200,OK,Stress Test 1-62,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320490385,101,GET All Activities,200,OK,Stress Test 1-23,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,101,0,0
1672320490385,102,GET All Activities,200,OK,Stress Test 1-28,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,102,0,0
1672320489769,726,GET All Activities,200,OK,Stress Test 1-90,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,726,0,631
1672320490413,82,GET All Activities,200,OK,Stress Test 1-20,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,82,0,0
1672320490397,99,GET All Activities,200,OK,Stress Test 1-82,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,99,0,0
1672320490385,111,GET All Activities,200,OK,Stress Test 1-3,text,true,,3109,164,100,100,https://p3udacityduyyugi-appservice.azurewebsites.net/api/Activities,111,0,0
